machine_id,date,datetime,time,year,month,day,hour,day_of_week,is_weekend,shift,severity,num_signals,has_comment,type_surchauffe,type_baisse_pression,type_vibration,type_bruit_mecanique,type_surconsommation,type_blocage_mecanique,type_alarme_capteur,type_arret_urgence,type_defaut_qualite,comment
MACH-06,2025-08-30,2025-08-30 12:36:00,12:36,2025,8,30,12,5,True,matin,3,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-06,2025-08-30,2025-08-30 21:06:00,21:06,2025,8,30,21,5,True,apres-midi,4,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-06,2025-09-06,2025-09-06 14:06:00,14:06,2025,9,6,14,5,True,apres-midi,2,1,1,0,0,0,0,0,0,1,0,0,signal capteur hors plage
MACH-06,2025-09-06,2025-09-06 14:45:00,14:45,2025,9,6,14,5,True,apres-midi,2,1,1,0,0,0,0,0,0,1,0,0,perte intermittente signal mesure
MACH-06,2025-09-07,2025-09-07 14:06:00,14:06,2025,9,7,14,6,True,apres-midi,3,1,1,0,0,0,0,0,0,1,0,0,perte intermittente signal mesure
MACH-06,2025-09-07,2025-09-07 14:54:00,14:54,2025,9,7,14,6,True,apres-midi,3,1,1,0,0,0,0,0,0,1,0,0,défaut capteur confirmé
MACH-06,2025-09-08,2025-09-08 14:06:00,14:06,2025,9,8,14,0,False,apres-midi,4,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-06,2025-09-28,2025-09-28 07:21:00,07:21,2025,9,28,7,6,True,matin,3,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-06,2025-10-01,2025-10-01 13:09:00,13:09,2025,10,1,13,2,False,matin,3,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-06,2025-10-07,2025-10-07 10:02:00,10:02,2025,10,7,10,1,False,matin,2,1,1,0,0,1,0,0,0,0,0,0,vibrations excessives détectées
MACH-06,2025-10-08,2025-10-08 10:02:00,10:02,2025,10,8,10,2,False,matin,3,1,1,0,0,1,0,0,0,0,0,0,vibrations excessives détectées
MACH-06,2025-10-09,2025-10-09 10:02:00,10:02,2025,10,9,10,3,False,matin,4,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-06,2025-11-25,2025-11-25 11:29:00,11:29,2025,11,25,11,1,False,matin,2,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-06,2025-12-05,2025-12-05 15:05:00,15:05,2025,12,5,15,4,False,apres-midi,2,1,1,0,0,0,0,0,1,0,0,0,pièce bloquée convoyeur
MACH-06,2025-12-18,2025-12-18 11:28:00,11:28,2025,12,18,11,3,False,matin,2,1,1,0,0,0,1,0,0,0,0,0,frottement mécanique cyclique
MACH-06,2025-12-19,2025-12-19 11:28:00,11:28,2025,12,19,11,4,False,matin,3,1,1,0,0,0,1,0,0,0,0,0,choc sur transmission
MACH-06,2025-12-20,2025-12-20 11:28:00,11:28,2025,12,20,11,5,True,matin,4,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-06,2026-01-15,2026-01-15 11:32:00,11:32,2026,1,15,11,3,False,matin,3,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-06,2026-04-02,2026-04-02 05:36:00,05:36,2026,4,2,5,3,False,nuit,2,1,1,0,0,0,0,0,0,0,0,1,chute taux de production anormale
MACH-06,2026-04-03,2026-04-03 05:36:00,05:36,2026,4,3,5,4,False,nuit,3,1,1,0,0,0,0,0,0,0,0,1,non-conformité dimensionnelle
MACH-06,2026-04-04,2026-04-04 05:36:00,05:36,2026,4,4,5,5,True,nuit,4,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-06,2026-04-15,2026-04-15 13:20:00,13:20,2026,4,15,13,2,False,matin,2,1,1,0,0,0,0,0,0,1,0,0,défaut capteur confirmé
MACH-06,2026-04-16,2026-04-16 05:01:00,05:01,2026,4,16,5,3,False,nuit,2,1,1,0,0,0,0,0,0,1,0,0,perte intermittente signal mesure
MACH-06,2026-04-16,2026-04-16 13:20:00,13:20,2026,4,16,13,3,False,matin,3,1,1,0,0,0,0,0,0,1,0,0,signal capteur hors plage
MACH-06,2026-04-17,2026-04-17 05:01:00,05:01,2026,4,17,5,4,False,nuit,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur active
MACH-06,2026-04-17,2026-04-17 13:20:00,13:20,2026,4,17,13,4,False,matin,4,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-06,2026-04-18,2026-04-18 05:01:00,05:01,2026,4,18,5,5,True,nuit,4,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-06,2026-04-29,2026-04-29 18:26:00,18:26,2026,4,29,18,2,False,apres-midi,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-06,2026-05-08,2026-05-08 21:44:00,21:44,2026,5,8,21,4,False,apres-midi,2,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-06,2026-05-09,2026-05-09 19:01:00,19:01,2026,5,9,19,5,True,apres-midi,3,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-06,2026-05-15,2026-05-15 08:31:00,08:31,2026,5,15,8,4,False,matin,2,1,1,0,0,0,1,0,0,0,0,0,cliquetis roulement axe
MACH-06,2026-05-16,2026-05-16 08:31:00,08:31,2026,5,16,8,5,True,matin,3,1,1,0,0,0,1,0,0,0,0,0,choc sur transmission
MACH-06,2026-05-17,2026-05-17 08:31:00,08:31,2026,5,17,8,6,True,matin,4,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-06,2026-06-02,2026-06-02 06:04:00,06:04,2026,6,2,6,1,False,matin,2,1,1,0,0,0,1,0,0,0,0,0,choc sur transmission
MACH-06,2026-06-03,2026-06-03 06:04:00,06:04,2026,6,3,6,2,False,matin,3,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-06,2026-06-04,2026-06-04 06:04:00,06:04,2026,6,4,6,3,False,matin,4,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-07,2025-06-12,2025-06-12 10:27:00,10:27,2025,6,12,10,3,False,matin,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-07,2025-07-22,2025-07-22 23:53:00,23:53,2025,7,22,23,1,False,nuit,3,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-07,2025-07-28,2025-07-28 14:48:00,14:48,2025,7,28,14,0,False,apres-midi,2,1,1,0,0,0,0,0,0,1,0,0,alarme capteur active
MACH-07,2025-07-29,2025-07-29 14:48:00,14:48,2025,7,29,14,1,False,apres-midi,3,1,1,0,0,0,0,0,0,1,0,0,signal capteur hors plage
MACH-07,2025-07-30,2025-07-30 14:48:00,14:48,2025,7,30,14,2,False,apres-midi,4,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-07,2025-08-07,2025-08-07 04:14:00,04:14,2025,8,7,4,3,False,nuit,2,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-07,2025-08-15,2025-08-15 15:53:00,15:53,2025,8,15,15,4,False,apres-midi,3,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-07,2025-08-20,2025-08-20 07:55:00,07:55,2025,8,20,7,2,False,matin,3,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-07,2025-08-24,2025-08-24 23:05:00,23:05,2025,8,24,23,6,True,nuit,2,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-07,2025-08-26,2025-08-26 11:11:00,11:11,2025,8,26,11,1,False,matin,3,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-07,2025-10-03,2025-10-03 03:32:00,03:32,2025,10,3,3,4,False,nuit,3,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-07,2025-10-06,2025-10-06 11:41:00,11:41,2025,10,6,11,0,False,matin,3,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-07,2025-10-10,2025-10-10 08:01:00,08:01,2025,10,10,8,4,False,matin,3,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-07,2025-10-19,2025-10-19 16:18:00,16:18,2025,10,19,16,6,True,apres-midi,3,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-07,2025-11-03,2025-11-03 04:06:00,04:06,2025,11,3,4,0,False,nuit,2,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-07,2025-11-24,2025-11-24 03:32:00,03:32,2025,11,24,3,0,False,nuit,2,1,1,0,0,1,0,0,0,0,0,0,vibration anormale roulement
MACH-07,2025-11-25,2025-11-25 03:32:00,03:32,2025,11,25,3,1,False,nuit,3,1,1,0,0,1,0,0,0,0,0,0,vibrations excessives détectées
MACH-07,2025-11-26,2025-11-26 03:32:00,03:32,2025,11,26,3,2,False,nuit,4,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-07,2025-12-20,2025-12-20 00:40:00,00:40,2025,12,20,0,5,True,nuit,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-07,2025-12-30,2025-12-30 02:34:00,02:34,2025,12,30,2,1,False,nuit,3,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-07,2026-01-16,2026-01-16 14:51:00,14:51,2026,1,16,14,4,False,apres-midi,3,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-07,2026-01-26,2026-01-26 05:33:00,05:33,2026,1,26,5,0,False,nuit,3,1,1,0,0,0,0,1,0,0,0,0,surconsommation électrique
MACH-07,2026-01-31,2026-01-31 00:48:00,00:48,2026,1,31,0,5,True,nuit,3,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-07,2026-03-06,2026-03-06 13:17:00,13:17,2026,3,6,13,4,False,matin,3,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-07,2026-04-11,2026-04-11 15:09:00,15:09,2026,4,11,15,5,True,apres-midi,2,1,1,0,0,0,0,1,0,0,0,0,échauffement bobinage moteur
MACH-07,2026-04-12,2026-04-12 15:09:00,15:09,2026,4,12,15,6,True,apres-midi,3,1,1,0,0,0,0,1,0,0,0,0,échauffement bobinage moteur
MACH-07,2026-04-13,2026-04-13 15:09:00,15:09,2026,4,13,15,0,False,apres-midi,4,1,1,0,0,0,0,1,0,0,0,0,surconsommation électrique
MACH-07,2026-05-25,2026-05-25 14:39:00,14:39,2026,5,25,14,0,False,apres-midi,2,1,1,0,0,0,0,0,1,0,0,0,coincement pièce mobile
MACH-07,2026-05-26,2026-05-26 14:16:00,14:16,2026,5,26,14,1,False,apres-midi,3,1,1,0,0,0,0,0,1,0,0,0,résistance mécanique anormale
MACH-07,2026-05-26,2026-05-26 14:39:00,14:39,2026,5,26,14,1,False,apres-midi,3,1,1,0,0,0,0,0,1,0,0,0,coincement pièce mobile
MACH-07,2026-05-27,2026-05-27 14:39:00,14:39,2026,5,27,14,2,False,apres-midi,4,1,1,0,0,0,0,0,1,0,0,0,pièce bloquée convoyeur
MACH-07,2026-05-31,2026-05-31 04:08:00,04:08,2026,5,31,4,6,True,nuit,2,1,1,0,1,0,0,0,0,0,0,0,pression en dessous seuil critique
MACH-07,2026-06-01,2026-06-01 04:08:00,04:08,2026,6,1,4,0,False,nuit,3,1,1,0,1,0,0,0,0,0,0,0,pression en dessous seuil critique
MACH-07,2026-06-02,2026-06-02 04:08:00,04:08,2026,6,2,4,1,False,nuit,4,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-07,2026-06-04,2026-06-04 00:42:00,00:42,2026,6,4,0,3,False,nuit,2,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-08,2025-06-16,2025-06-16 17:35:00,17:35,2025,6,16,17,0,False,apres-midi,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-08,2025-06-22,2025-06-22 20:15:00,20:15,2025,6,22,20,6,True,apres-midi,3,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-08,2025-07-01,2025-07-01 20:53:00,20:53,2025,7,1,20,1,False,apres-midi,3,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-08,2025-07-02,2025-07-02 16:53:00,16:53,2025,7,2,16,2,False,apres-midi,2,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-08,2025-07-10,2025-07-10 08:42:00,08:42,2025,7,10,8,3,False,matin,3,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-08,2025-07-15,2025-07-15 01:14:00,01:14,2025,7,15,1,1,False,nuit,3,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-08,2025-07-15,2025-07-15 22:37:00,22:37,2025,7,15,22,1,False,nuit,2,1,1,0,0,0,0,1,0,0,0,0,surconsommation électrique
MACH-08,2025-07-24,2025-07-24 13:14:00,13:14,2025,7,24,13,3,False,matin,2,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-08,2025-08-02,2025-08-02 12:22:00,12:22,2025,8,2,12,5,True,matin,3,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-08,2025-08-04,2025-08-04 07:04:00,07:04,2025,8,4,7,0,False,matin,3,1,1,0,0,0,0,1,0,0,0,0,surconsommation électrique
MACH-08,2025-08-08,2025-08-08 02:21:00,02:21,2025,8,8,2,4,False,nuit,3,1,1,0,0,0,0,1,0,0,0,0,surconsommation électrique
MACH-08,2025-08-09,2025-08-09 14:25:00,14:25,2025,8,9,14,5,True,apres-midi,3,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-08,2025-08-11,2025-08-11 22:40:00,22:40,2025,8,11,22,0,False,nuit,3,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-08,2025-08-21,2025-08-21 18:46:00,18:46,2025,8,21,18,3,False,apres-midi,2,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-08,2025-08-22,2025-08-22 12:44:00,12:44,2025,8,22,12,4,False,matin,3,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-08,2025-08-28,2025-08-28 19:29:00,19:29,2025,8,28,19,3,False,apres-midi,3,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-08,2025-08-31,2025-08-31 16:42:00,16:42,2025,8,31,16,6,True,apres-midi,2,1,1,0,0,0,0,0,0,1,0,0,signal capteur hors plage
MACH-08,2025-08-31,2025-08-31 16:54:00,16:54,2025,8,31,16,6,True,apres-midi,2,1,1,0,0,0,0,0,0,1,0,0,signal capteur hors plage
MACH-08,2025-09-01,2025-09-01 16:34:00,16:34,2025,9,1,16,0,False,apres-midi,3,1,1,0,0,0,0,0,0,1,0,0,signal capteur hors plage
MACH-08,2025-09-01,2025-09-01 16:54:00,16:54,2025,9,1,16,0,False,apres-midi,3,1,1,0,0,0,0,0,0,1,0,0,défaut capteur confirmé
MACH-08,2025-09-02,2025-09-02 15:30:00,15:30,2025,9,2,15,1,False,apres-midi,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-08,2025-09-02,2025-09-02 16:54:00,16:54,2025,9,2,16,1,False,apres-midi,4,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-08,2025-09-10,2025-09-10 16:03:00,16:03,2025,9,10,16,2,False,apres-midi,2,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-08,2025-09-14,2025-09-14 14:42:00,14:42,2025,9,14,14,6,True,apres-midi,3,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-08,2025-09-16,2025-09-16 01:35:00,01:35,2025,9,16,1,1,False,nuit,3,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-08,2025-09-27,2025-09-27 04:37:00,04:37,2025,9,27,4,5,True,nuit,3,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-08,2025-10-02,2025-10-02 07:05:00,07:05,2025,10,2,7,3,False,matin,3,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-08,2025-10-09,2025-10-09 01:07:00,01:07,2025,10,9,1,3,False,nuit,2,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-08,2025-10-24,2025-10-24 22:07:00,22:07,2025,10,24,22,4,False,nuit,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-08,2025-10-25,2025-10-25 11:03:00,11:03,2025,10,25,11,5,True,matin,3,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-08,2025-10-28,2025-10-28 00:38:00,00:38,2025,10,28,0,1,False,nuit,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-08,2025-11-16,2025-11-16 13:17:00,13:17,2025,11,16,13,6,True,matin,2,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-08,2025-11-19,2025-11-19 23:40:00,23:40,2025,11,19,23,2,False,nuit,2,1,1,0,0,0,0,0,0,1,0,0,perte intermittente signal mesure
MACH-08,2025-11-19,2025-11-19 23:46:00,23:46,2025,11,19,23,2,False,nuit,2,1,1,0,0,0,0,0,0,1,0,0,défaut capteur confirmé
MACH-08,2025-11-20,2025-11-20 23:40:00,23:40,2025,11,20,23,3,False,nuit,3,1,1,0,0,0,0,0,0,1,0,0,signal capteur hors plage
MACH-08,2025-11-20,2025-11-20 23:45:00,23:45,2025,11,20,23,3,False,nuit,3,1,1,0,0,0,0,0,0,1,0,0,perte intermittente signal mesure
MACH-08,2025-11-21,2025-11-21 23:40:00,23:40,2025,11,21,23,4,False,nuit,4,2,1,0,0,0,0,0,0,1,1,0,alarme capteur + arrêt ligne
MACH-08,2025-11-23,2025-11-23 02:26:00,02:26,2025,11,23,2,6,True,nuit,2,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-08,2025-11-25,2025-11-25 02:07:00,02:07,2025,11,25,2,1,False,nuit,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-08,2025-11-30,2025-11-30 02:12:00,02:12,2025,11,30,2,6,True,nuit,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-08,2025-12-06,2025-12-06 10:01:00,10:01,2025,12,6,10,5,True,matin,3,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-08,2025-12-10,2025-12-10 11:27:00,11:27,2025,12,10,11,2,False,matin,3,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-08,2025-12-27,2025-12-27 09:45:00,09:45,2025,12,27,9,5,True,matin,2,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-08,2025-12-29,2025-12-29 02:24:00,02:24,2025,12,29,2,0,False,nuit,2,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-08,2026-01-09,2026-01-09 15:19:00,15:19,2026,1,9,15,4,False,apres-midi,3,1,1,0,1,0,0,0,0,0,0,0,pression en dessous seuil critique
MACH-08,2026-01-25,2026-01-25 08:48:00,08:48,2026,1,25,8,6,True,matin,2,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-08,2026-01-29,2026-01-29 10:04:00,10:04,2026,1,29,10,3,False,matin,3,1,1,0,0,0,0,1,0,0,0,0,surconsommation électrique
MACH-08,2026-01-31,2026-01-31 08:24:00,08:24,2026,1,31,8,5,True,matin,3,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-08,2026-02-06,2026-02-06 11:26:00,11:26,2026,2,6,11,4,False,matin,3,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-08,2026-02-06,2026-02-06 22:25:00,22:25,2026,2,6,22,4,False,nuit,2,1,1,0,0,0,0,1,0,0,0,0,surconsommation électrique
MACH-08,2026-02-07,2026-02-07 11:18:00,11:18,2026,2,7,11,5,True,matin,3,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-08,2026-02-15,2026-02-15 11:57:00,11:57,2026,2,15,11,6,True,matin,3,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-08,2026-02-16,2026-02-16 11:55:00,11:55,2026,2,16,11,0,False,matin,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-08,2026-02-18,2026-02-18 02:48:00,02:48,2026,2,18,2,2,False,nuit,3,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-08,2026-03-01,2026-03-01 04:27:00,04:27,2026,3,1,4,6,True,nuit,2,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-08,2026-03-03,2026-03-03 11:11:00,11:11,2026,3,3,11,1,False,matin,2,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-08,2026-03-06,2026-03-06 16:28:00,16:28,2026,3,6,16,4,False,apres-midi,2,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-08,2026-03-15,2026-03-15 14:44:00,14:44,2026,3,15,14,6,True,apres-midi,2,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-08,2026-03-24,2026-03-24 17:02:00,17:02,2026,3,24,17,1,False,apres-midi,3,1,1,0,0,0,0,1,0,0,0,0,échauffement bobinage moteur
MACH-08,2026-04-03,2026-04-03 09:30:00,09:30,2026,4,3,9,4,False,matin,3,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-08,2026-04-10,2026-04-10 11:29:00,11:29,2026,4,10,11,4,False,matin,3,1,1,0,0,0,0,1,0,0,0,0,surconsommation électrique
MACH-08,2026-04-21,2026-04-21 04:03:00,04:03,2026,4,21,4,1,False,nuit,3,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-08,2026-04-22,2026-04-22 14:28:00,14:28,2026,4,22,14,2,False,apres-midi,3,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-08,2026-04-22,2026-04-22 18:50:00,18:50,2026,4,22,18,2,False,apres-midi,2,1,1,0,0,0,0,1,0,0,0,0,surconsommation électrique
MACH-08,2026-04-25,2026-04-25 12:46:00,12:46,2026,4,25,12,5,True,matin,3,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-08,2026-05-02,2026-05-02 09:22:00,09:22,2026,5,2,9,5,True,matin,2,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-08,2026-05-08,2026-05-08 14:54:00,14:54,2026,5,8,14,4,False,apres-midi,2,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-08,2026-05-09,2026-05-09 07:38:00,07:38,2026,5,9,7,5,True,matin,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-08,2026-05-10,2026-05-10 12:43:00,12:43,2026,5,10,12,6,True,matin,3,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-08,2026-05-14,2026-05-14 08:36:00,08:36,2026,5,14,8,3,False,matin,3,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-08,2026-05-20,2026-05-20 18:52:00,18:52,2026,5,20,18,2,False,apres-midi,3,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
MACH-08,2026-05-23,2026-05-23 08:30:00,08:30,2026,5,23,8,5,True,matin,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-08,2026-05-23,2026-05-23 13:49:00,13:49,2026,5,23,13,5,True,matin,3,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-08,2026-05-25,2026-05-25 06:34:00,06:34,2026,5,25,6,0,False,matin,3,1,1,0,0,1,0,0,0,0,0,0,vibration excessive
MACH-09,2025-06-22,2025-06-22 04:50:00,04:50,2025,6,22,4,6,True,nuit,2,1,1,0,0,0,0,1,0,0,0,0,surconsommation électrique
MACH-09,2025-06-25,2025-06-25 17:55:00,17:55,2025,6,25,17,2,False,apres-midi,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-09,2025-07-01,2025-07-01 07:19:00,07:19,2025,7,1,7,1,False,matin,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-09,2025-07-04,2025-07-04 18:26:00,18:26,2025,7,4,18,4,False,apres-midi,3,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-09,2025-07-15,2025-07-15 09:55:00,09:55,2025,7,15,9,1,False,matin,2,1,1,0,0,0,1,0,0,0,0,0,choc sur transmission
MACH-09,2025-07-16,2025-07-16 09:55:00,09:55,2025,7,16,9,2,False,matin,3,1,1,0,0,0,1,0,0,0,0,0,frottement mécanique cyclique
MACH-09,2025-07-16,2025-07-16 16:03:00,16:03,2025,7,16,16,2,False,apres-midi,2,1,1,0,0,0,0,0,0,1,0,0,perte intermittente signal mesure
MACH-09,2025-07-17,2025-07-17 09:55:00,09:55,2025,7,17,9,3,False,matin,5,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-09,2025-07-17,2025-07-17 16:03:00,16:03,2025,7,17,16,3,False,apres-midi,3,1,1,0,0,0,0,0,0,1,0,0,défaut capteur confirmé
MACH-09,2025-07-18,2025-07-18 16:03:00,16:03,2025,7,18,16,4,False,apres-midi,5,1,1,0,0,0,0,0,0,1,0,0,alarme capteur
MACH-09,2025-07-26,2025-07-26 23:08:00,23:08,2025,7,26,23,5,True,nuit,2,1,1,0,0,0,0,0,0,0,0,1,pièces hors tolérance — contrôle qualité
MACH-09,2025-07-26,2025-07-26 23:45:00,23:45,2025,7,26,23,5,True,nuit,2,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces constaté
MACH-09,2025-07-27,2025-07-27 23:08:00,23:08,2025,7,27,23,6,True,nuit,3,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces constaté
MACH-09,2025-07-27,2025-07-27 23:43:00,23:43,2025,7,27,23,6,True,nuit,3,1,1,0,0,0,0,0,0,0,0,1,non-conformité dimensionnelle
MACH-09,2025-07-28,2025-07-28 23:08:00,23:08,2025,7,28,23,0,False,nuit,4,1,1,0,0,0,0,0,0,0,0,1,défaut qualité pièces
MACH-09,2025-08-01,2025-08-01 17:37:00,17:37,2025,8,1,17,4,False,apres-midi,2,1,1,0,0,0,1,0,0,0,0,0,frottement mécanique cyclique
MACH-09,2025-08-02,2025-08-02 09:45:00,09:45,2025,8,2,9,5,True,matin,2,1,1,0,0,0,0,1,0,0,0,0,surconsommation électrique
MACH-09,2025-08-02,2025-08-02 17:37:00,17:37,2025,8,2,17,5,True,apres-midi,3,1,1,0,0,0,1,0,0,0,0,0,cliquetis roulement axe
MACH-09,2025-08-03,2025-08-03 17:37:00,17:37,2025,8,3,17,6,True,apres-midi,5,1,1,0,0,0,1,0,0,0,0,0,bruit mécanique anormal
MACH-09,2025-08-08,2025-08-08 13:43:00,13:43,2025,8,8,13,4,False,matin,2,1,1,0,1,0,0,0,0,0,0,0,micro-fuite / baisse pression
MACH-09,2025-08-19,2025-08-19 22:32:00,22:32,2025,8,19,22,1,False,nuit,2,1,1,1,0,0,0,0,0,0,0,0,surchauffe capteur thermique
MACH-09,2025-08-20,2025-08-20 22:12:00,22:12,2025,8,20,22,2,False,nuit,3,1,1,1,0,0,0,0,0,0,0,0,alerte température haute
MACH-09,2025-08-20,2025-08-20 22:32:00,22:32,2025,8,20,22,2,False,nuit,3,1,1,1,0,0,0,0,0,0,0,0,température anormalement élevée
MACH-09,2025-08-21,2025-08-21 22:32:00,22:32,2025,8,21,22,3,False,nuit,4,2,1,1,0,0,0,0,0,0,1,0,chauffe anormale + arrêt ligne
MACH-09,2025-08-26,2025-08-26 13:42:00,13:42,2025,8,26,13,1,False,matin,2,1,1,0,0,0,0,0,1,0,0,0,pièce bloquée convoyeur
MACH-09,2025-09-13,2025-09-13 12:33:00,12:33,2025,9,13,12,5,True,matin,3,1,1,1,0,0,0,0,0,0,0,0,chauffe anormale
